date,bond_id,bond_nm,price,increase_rt,premium_rt,dblow,curr_iss_amt,convert_value,ytm_rt,rating_cd,sw_name,market_cd,maturity_dt,year_left,volume,turnover_rt,convert_price,sprice,sincrease_rt,pb,_extra_1,_extra_2
2026-06-18,118071,华峰转债,100.0,0.0,-10.37,89.63,7.49,111.57,2.15,AA,电子,shkc,2032-06-22,6.003,0.0,0.0,336.12,375.0,3.07,17.96
2026-06-18,111001,山玻转债,198.306,-15.95,-5.25,193.06,2.401,209.3,-31.88,AA-,建筑材料,shmb,2027-11-08,1.392,181829.44,368.81,11.18,23.4,-10.0,5.67
2026-06-18,113706,金帝转债,100.0,0.0,-3.5,96.5,9.7,103.63,2.94,AA,机械设备,shmb,2032-06-14,5.995,0.0,0.0,30.62,31.73,5.07,3.03
2026-06-18,118011,银微转债,148.441,0.0,-0.76,147.68,4.81,149.59,-10.4,A+,电子,shkc,2028-07-04,2.047,0.0,0.0,31.3,46.82,0.0,4.3
2026-06-18,118018,瑞科转债,290.817,1.2,-0.7,290.12,1.517,292.86,,A,基础化工,shkc,2028-08-18,,150419.44,343.74,21.0,61.5,1.99,13.2
2026-06-18,127079,华亚转债,268.11,1.21,-0.6,267.51,2.924,269.72,,A+,电子,szmb,2028-12-16,,73094.33,93.49,30.48,82.21,1.51,5.94
2026-06-18,113644,艾迪转债,134.442,3.47,-0.16,134.28,4.308,134.66,-7.4,AA-,机械设备,shmb,2028-04-15,1.827,75591.55,130.27,18.55,24.98,3.52,5.59
2026-06-18,113632,鹤21转债,140.801,-7.82,0.11,140.91,17.776,140.65,-14.12,AA,轻工制造,shmb,2027-11-17,1.416,53716.8,20.83,18.99,26.71,-8.28,2.1
2026-06-18,110074,精达转债,362.066,-0.45,0.37,362.44,2.357,360.74,-413.32,AA,电力设备,shmb,2026-08-19,0.17,36417.36,42.37,3.26,11.76,-0.68,4.03
2026-06-18,118025,奕瑞转债,148.864,-1.98,0.56,149.42,14.205,148.03,-11.14,AA,医药生物,shkc,2028-10-24,2.353,65554.78,30.54,81.43,120.54,-0.26,5.51
2026-06-18,113681,镇洋转债,130.53,0.18,1.37,131.9,5.477,128.77,-2.56,AA-,基础化工,shmb,2029-12-29,3.534,10153.69,14.19,10.95,14.1,-0.7,3.15
2026-06-18,110081,闻泰转债,93.426,-1.97,1.5,94.93,85.955,92.05,15.98,BBB+,电子,shmb,2027-07-28,1.11,53443.93,6.53,18.36,16.9,-4.84,0.86
2026-06-18,123251,华医转债,303.0,-2.58,1.53,304.53,7.011,298.43,-18.81,A+,医药生物,szcy,2030-12-23,4.518,72691.26,33.24,22.24,66.37,-0.6,3.75
2026-06-18,123188,水羊转债,170.7,2.71,1.59,172.29,6.422,168.02,-12.22,A+,美容护理,szcy,2029-04-04,2.797,30814.56,28.13,13.54,22.75,3.27,3.92
2026-06-18,110077,洪城转债,191.328,-3.77,1.82,193.15,6.685,187.91,-100.75,AA+,环保,shmb,2026-11-20,0.425,7579.0,5.87,4.88,9.17,-1.93,1.14
2026-06-18,123061,航新转债,126.401,-2.32,2.59,128.99,1.153,123.21,,BBB,国防军工,szcy,2026-07-22,,15605.21,104.95,14.82,18.26,-2.61,6.1
2026-06-18,127096,泰坦转债,779.567,-2.18,4.15,783.72,2.875,748.49,-43.17,A,机械设备,szmb,2029-10-25,3.356,265627.59,120.87,13.2,98.8,-5.72,14.22
2026-06-18,123207,冠中转债,254.921,-1.57,4.41,259.33,1.457,244.16,-21.98,A-,建筑装饰,szcy,2029-07-21,3.093,55082.6,147.54,10.44,25.49,-1.51,4.29
2026-06-18,118016,京源转债,216.938,4.25,4.9,221.84,1.675,206.8,-24.85,A,环保,shkc,2028-08-05,2.134,154941.91,432.81,6.91,14.29,6.56,3.99
2026-06-18,123245,集智转债,452.544,10.35,5.32,457.86,1.538,429.68,-27.6,A,机械设备,szcy,2030-08-14,4.159,203351.61,297.51,18.06,77.6,10.68,10.14
2026-06-18,123241,欧通转债,1314.145,0.42,6.5,1320.65,2.605,1233.96,-45.44,AA-,电力设备,szcy,2030-07-05,4.049,208482.72,60.23,30.8,380.06,1.62,21.96
2026-06-18,127041,弘亚转债,115.824,-0.15,6.53,122.35,5.524,108.72,-10.39,AA-,机械设备,szmb,2026-07-12,0.066,3724.24,5.82,16.4,17.83,1.36,2.48
2026-06-18,123091,长海转债,213.0,-5.33,6.93,219.93,5.482,199.2,-93.48,AA,建筑材料,szcy,2026-12-23,0.515,104678.6,88.49,14.99,29.86,-6.39,2.49
2026-06-18,113624,正川转债,138.794,-5.84,7.41,146.2,4.048,129.22,-19.99,A+,医药生物,shmb,2027-04-28,0.86,44427.01,78.25,19.78,25.56,-7.73,3.19
2026-06-18,113062,常银转债,129.108,-0.32,8.62,137.73,59.994,118.86,-7.24,AAA,银行,shmb,2028-09-15,2.247,23114.62,2.98,5.25,6.24,-2.65,0.7
2026-06-18,123243,严牌转债,220.751,-1.89,8.72,229.47,2.607,203.05,-14.38,A+,环保,szcy,2030-07-10,4.063,23070.57,39.63,7.22,14.66,-1.21,3.07
2026-06-18,128127,文科转债,114.524,-0.04,9.23,123.75,7.751,104.85,2.45,A-,建筑装饰,szmb,2026-08-20,0.173,2781.07,3.13,3.92,4.11,2.24,46.71
2026-06-18,128136,立讯转债,136.63,-0.19,9.35,145.98,29.849,124.94,-55.83,AA+,电子,szmb,2026-11-03,0.378,35097.51,8.55,55.97,69.93,3.88,5.74
2026-06-18,113704,春风转债,100.0,0.0,9.36,109.36,21.79,91.44,1.98,AA+,汽车,shmb,2032-06-09,5.981,0.0,0.0,241.7,221.02,-1.32,4.24
2026-06-18,113042,上银转债,115.901,-0.62,9.48,125.38,199.775,105.87,-5.56,AAA,银行,shmb,2027-01-25,0.606,30132.43,1.3,8.35,8.84,-1.89,0.48
2026-06-18,113046,金田转债,140.039,-1.11,9.66,149.7,14.992,127.7,-28.27,AA+,有色金属,shmb,2027-03-22,0.759,35777.28,16.96,10.18,13.0,6.82,2.19
2026-06-18,123213,天源转债,227.3,8.08,9.81,237.11,3.26,207.0,-19.66,AA-,环保,szcy,2029-07-28,3.112,88757.82,122.2,7.14,14.78,11.72,2.89
2026-06-18,113705,豪26转债,100.0,0.0,9.82,109.82,18.0,91.06,2.19,AA-,汽车,shmb,2032-06-14,5.995,0.0,0.0,10.74,9.78,1.77,2.39
2026-06-18,123076,强力转债,137.43,-1.61,11.17,148.6,4.306,123.62,-42.41,AA-,电子,szcy,2026-11-19,0.422,6667.35,11.27,12.7,15.7,-2.18,4.73
2026-06-18,113056,重银转债,127.271,-0.26,11.44,138.71,115.622,114.21,-6.84,AAA,银行,shmb,2028-03-23,1.764,18373.56,1.25,9.5,10.85,-3.64,0.59
2026-06-18,123272,中汽转债,100.0,0.0,11.96,111.96,10.39,89.32,2.02,AA+,汽车,szcy,2032-06-10,5.984,0.0,0.0,5.99,5.35,-0.19,2.39
2026-06-18,118040,宏微转债,158.988,-0.51,12.36,171.35,4.297,141.49,-8.79,A,电子,shkc,2029-07-25,3.104,22168.13,31.94,28.51,40.34,2.54,7.91
2026-06-18,123247,万凯转债,246.0,-6.62,14.25,260.25,19.643,215.31,-16.99,AA,基础化工,szcy,2030-08-16,4.164,33247.7,6.66,11.3,24.33,-1.93,2.15
2026-06-18,113039,嘉泽转债,177.325,-2.43,14.65,191.98,2.865,154.67,-212.94,AA,公用事业,shmb,2026-08-24,0.184,11924.5,23.12,2.89,4.47,-2.83,1.62
2026-06-18,113673,岱美转债,210.342,-2.83,15.11,225.45,9.078,182.73,-17.78,AA,汽车,shmb,2029-07-18,3.085,52766.4,27.29,7.12,13.01,0.08,5.57
2026-06-18,123187,超达转债,219.0,-4.54,15.72,234.72,2.242,189.25,-19.86,A,汽车,szcy,2029-04-04,2.797,8970.92,17.9,21.77,41.2,-3.38,2.07
2026-06-18,113661,福22转债,140.356,-1.06,16.88,157.24,30.297,120.08,-8.57,AA,电力设备,shmb,2028-11-22,2.433,17831.08,4.17,14.59,17.52,1.04,2.74
2026-06-18,110084,贵燃转债,130.1,-0.96,17.07,147.17,8.157,111.13,-9.55,AA,公用事业,shmb,2027-12-27,1.526,8205.64,7.7,7.1,7.89,-1.87,2.85
2026-06-18,113058,友发转债,132.88,-0.23,17.42,150.3,18.638,113.17,-8.41,AA,钢铁,shmb,2028-03-30,1.784,7614.74,3.07,4.48,5.07,1.2,1.09
2026-06-18,127103,东南转债,158.801,-1.85,17.73,176.53,19.999,134.88,-9.47,AA,建筑装饰,szmb,2030-01-03,3.548,21188.7,6.55,5.59,7.54,-3.46,1.33
2026-06-18,123273,三江转债,100.0,0.0,17.8,117.8,2.9,84.89,2.97,A+,基础化工,szcy,2032-06-16,6.0,0.0,0.0,14.43,12.25,-4.37,4.32
2026-06-18,113631,皖天转债,134.871,-1.16,18.17,153.04,5.958,114.13,-12.74,AA+,公用事业,shmb,2027-11-08,1.392,6745.66,8.37,6.51,7.43,-1.59,1.02
2026-06-18,113703,翔26转债,100.0,0.0,18.59,118.59,13.01,84.32,2.5,AA-,家用电器,shmb,2032-06-07,5.975,0.0,0.0,21.94,18.5,0.11,2.21
2026-06-18,123216,科顺转债,138.082,-2.42,18.84,156.92,21.959,116.19,-4.66,AA,建筑材料,szcy,2029-08-04,3.132,31994.86,10.46,6.61,7.68,-5.88,2.11
2026-06-18,128128,齐翔转2,111.896,-0.3,18.99,130.89,6.792,94.04,-9.97,AA,石油石化,szmb,2026-08-20,0.173,3431.36,4.51,5.37,5.05,-0.98,1.31
2026-06-18,123118,惠城转债,705.577,-0.33,19.02,724.6,0.655,592.84,-82.19,A+,环保,szcy,2027-07-07,1.052,79428.11,172.59,10.33,61.24,-0.23,8.06
2026-06-18,127067,恒逸转2,144.8,-3.16,19.93,164.73,29.993,120.74,-11.65,AA+,石油石化,szmb,2028-07-21,2.093,25748.11,5.88,10.32,12.46,-1.5,1.76
2026-06-18,127109,电化转债,230.0,-0.86,20.17,250.17,4.866,191.39,-13.19,AA,电力设备,szmb,2031-06-16,4.997,91631.22,80.58,9.99,19.12,0.05,3.5
2026-06-18,113051,节能转债,137.314,-4.8,20.33,157.64,26.52,114.11,-18.69,AA+,公用事业,shmb,2027-06-21,1.008,40983.62,11.08,3.33,3.8,-4.76,1.38
2026-06-18,113597,佳力转债,120.501,1.01,20.5,141.0,2.969,100.0,-18.48,AA-,机械设备,shmb,2026-07-30,0.115,11285.65,31.48,8.68,8.68,4.08,2.66
2026-06-18,118044,赛特转债,173.217,5.51,20.89,194.11,4.42,143.28,-11.55,A+,基础化工,shkc,2029-09-11,3.236,57910.45,76.79,18.9,27.08,6.49,3.97
2026-06-18,113667,春23转债,312.877,4.1,20.9,333.78,5.697,258.79,-30.09,AA-,电子,shmb,2029-03-17,2.748,128715.27,73.04,9.95,25.75,3.46,3.41
2026-06-18,123183,海顺转债,137.945,-0.62,20.9,158.85,6.329,114.1,-5.43,AA-,轻工制造,szcy,2029-03-23,2.764,5463.29,6.28,11.63,13.27,2.47,2.38
2026-06-18,123178,花园转债,150.141,-4.14,20.95,171.09,11.731,124.14,-8.47,AA-,医药生物,szcy,2029-03-06,2.718,32425.08,18.29,13.34,16.56,-4.0,2.54
2026-06-18,118051,皓元转债,258.143,5.88,20.96,279.1,8.218,213.42,-16.49,AA-,医药生物,shkc,2030-11-28,4.449,264405.9,119.35,40.47,86.37,15.08,5.71
2026-06-18,127040,国泰转债,125.767,-1.96,21.47,147.24,39.863,103.54,-12.31,AA+,商贸零售,szmb,2027-07-07,1.052,14581.06,2.91,7.35,7.61,-2.69,0.75
2026-06-18,127084,柳工转2,140.1,-1.2,22.24,162.34,24.809,114.61,-6.74,AAA,机械设备,szmb,2029-03-27,2.775,12327.24,3.54,6.98,8.0,-2.2,0.85
2026-06-18,127110,广核转债,136.075,-1.75,22.4,158.48,48.993,111.17,-4.15,AAA,公用事业,szmb,2031-07-09,5.06,36698.68,5.49,3.67,4.08,-2.63,1.64
2026-06-18,113605,大参转债,114.074,-0.09,22.55,136.62,14.045,93.08,-10.43,AA,医药生物,shmb,2026-10-22,0.345,4260.22,2.67,17.35,16.15,0.5,2.34
2026-06-18,127080,声迅转债,293.1,2.75,22.68,315.78,2.793,238.91,-30.3,A,计算机,szmb,2028-12-30,2.537,186963.57,223.89,28.94,69.14,4.33,8.07
2026-06-18,111012,福新转债,374.978,-3.2,22.88,397.86,1.017,305.15,-36.62,A+,基础化工,shmb,2029-01-04,2.551,23892.51,61.3,11.07,33.78,0.57,4.47
2026-06-18,123059,银信转债,118.6,0.01,22.97,141.57,1.568,96.44,-7.11,AA-,计算机,szcy,2026-07-15,0.074,1898.32,10.2,9.0,8.68,0.93,2.31
2026-06-18,113615,金诚转债,768.662,-0.39,23.28,791.94,4.958,623.51,-166.76,AA,有色金属,shmb,2026-12-23,0.515,39949.0,10.41,11.78,73.45,-4.98,3.94
2026-06-18,127092,运机转债,283.488,3.89,23.38,306.87,5.25,229.77,-23.4,AA-,机械设备,szmb,2029-09-21,3.263,31661.77,21.4,11.89,27.32,3.52,2.63
2026-06-18,111000,起帆转债,178.084,-0.53,23.44,201.52,9.991,144.27,-38.03,AA-,电力设备,shmb,2027-05-24,0.932,34719.03,19.31,17.35,25.03,-1.26,2.13
2026-06-18,123225,翔丰转债,154.92,-2.7,23.66,178.58,5.585,125.27,-6.97,AA-,电力设备,szcy,2029-10-10,3.315,7073.53,8.09,27.34,34.25,-1.67,1.8
2026-06-18,123258,胜蓝转02,289.275,11.26,24.01,313.29,4.498,233.26,-16.07,AA-,电子,szcy,2031-08-28,5.197,276371.94,216.88,54.36,126.8,5.14,12.59
2026-06-18,113691,和邦转债,144.269,-2.26,24.37,168.64,45.991,116.0,-5.19,AA,基础化工,shmb,2030-10-28,4.364,26878.22,4.0,2.0,2.32,-2.52,1.13
2026-06-18,127034,绿茵转债,128.037,-1.03,24.38,152.42,4.279,102.94,-13.61,AA-,环保,szmb,2027-04-30,0.866,3825.7,6.95,11.21,11.54,0.26,1.44
2026-06-18,118068,迪威转债,100.0,0.0,24.48,124.48,9.08,80.33,2.2,AA-,机械设备,shkc,2032-06-03,5.964,0.0,0.0,32.49,26.1,3.45,3.19
2026-06-18,113048,晶科转债,134.896,-3.38,24.65,159.55,15.456,108.22,-20.12,AA,公用事业,shmb,2027-04-23,0.847,16184.19,7.63,4.5,4.87,-2.99,1.13
2026-06-18,110099,福能转债,142.911,-1.48,26.01,168.92,38.019,113.42,-4.8,AA+,公用事业,shmb,2031-10-13,5.323,22238.04,4.11,9.84,11.16,-3.79,1.11
2026-06-18,118069,爱科转债,100.0,0.0,26.29,126.29,2.67,79.18,2.77,AA-,机械设备,shkc,2032-06-10,5.984,0.0,0.0,28.53,22.59,-1.01,2.81
2026-06-18,123064,万孚转债,117.12,-1.36,26.38,143.5,5.976,92.67,-29.58,AA,医药生物,szcy,2026-09-01,0.206,4951.86,7.09,20.88,19.35,-4.3,1.64
2026-06-18,127055,精装转债,256.0,11.62,26.73,282.73,2.081,202.0,-37.5,AA-,建筑装饰,szmb,2028-02-22,1.682,350384.26,668.22,18.5,37.37,10.01,5.25
2026-06-18,127047,帝欧转债,148.0,1.02,26.86,174.86,4.654,116.67,-16.11,A-,轻工制造,szmb,2027-10-25,1.353,7359.35,10.74,5.1,5.95,2.76,1.87
2026-06-18,110075,南航转债,108.813,-1.2,26.91,135.72,58.959,85.74,-6.58,AAA,交通运输,shmb,2026-10-15,0.326,13928.99,2.17,6.17,5.29,-2.94,2.59
2026-06-18,113043,财通转债,118.85,-0.96,26.91,145.76,37.992,93.65,-22.68,AAA,非银金融,shmb,2026-12-10,0.48,8330.65,1.85,8.03,7.52,-4.57,0.9
2026-06-18,123160,泰福转债,162.63,-1.71,27.08,189.71,2.315,127.97,-12.95,A,机械设备,szcy,2028-09-28,2.282,7006.71,18.47,19.77,25.3,-0.63,2.67
2026-06-18,113697,应流转债,285.429,1.25,27.56,312.99,14.995,223.76,-16.38,AA+,机械设备,shmb,2031-09-19,5.258,213814.08,47.78,30.47,68.18,6.58,8.93
2026-06-18,110092,三房转债,72.584,-7.29,28.19,100.77,21.185,56.62,19.46,A+,基础化工,shmb,2029-01-06,2.556,141036.18,88.41,3.02,1.71,3.01,1.33
2026-06-18,113695,华辰转债,151.195,1.13,28.63,179.83,4.597,117.55,-4.76,A+,电力设备,shmb,2031-06-20,5.008,10073.69,14.47,23.48,27.6,2.76,4.01
2026-06-18,123209,聚隆转债,186.501,-0.05,28.65,215.15,1.672,144.96,-13.97,A+,基础化工,szcy,2029-07-26,3.107,6129.41,19.62,17.77,25.76,0.19,2.55
2026-06-18,127078,优彩转债,144.0,-1.37,28.89,172.89,4.158,111.73,-7.42,A+,基础化工,szmb,2028-12-14,2.493,4982.23,8.38,6.31,7.05,-2.08,1.38
2026-06-18,118058,微导转债,436.513,-0.23,29.2,465.71,11.7,337.87,-23.22,AA,电力设备,shkc,2031-08-06,5.137,120402.73,23.13,33.43,112.95,-2.69,17.42
2026-06-18,113658,密卫转债,142.382,-1.43,29.21,171.59,8.719,110.2,-16.81,AA-,交通运输,shmb,2027-09-16,1.247,5854.4,4.7,54.72,60.3,-0.97,1.93
2026-06-18,123131,奥飞转债,271.65,4.08,29.39,301.04,3.159,209.94,-44.09,A+,通信,szcy,2027-12-03,1.46,120049.06,139.0,10.06,21.12,5.18,5.34
2026-06-18,123176,精测转2,429.472,-0.35,29.55,459.02,12.753,331.51,-38.84,AA-,机械设备,szcy,2029-03-02,2.707,65861.89,11.97,64.51,213.86,-0.88,13.52
2026-06-18,118050,航宇转债,306.69,5.57,29.92,336.61,6.597,236.06,-20.43,AA-,国防军工,shkc,2030-08-21,4.178,155424.32,76.12,24.96,58.92,4.19,5.47
2026-06-18,113677,华懋转债,431.987,2.89,30.41,462.4,10.489,331.25,-33.68,AA-,汽车,shmb,2029-09-14,3.244,59177.09,13.08,33.66,111.5,3.28,10.57
2026-06-18,123222,博俊转债,154.376,-2.48,30.78,185.16,2.438,118.04,-7.82,A+,汽车,szcy,2029-09-08,3.227,7980.53,21.15,16.46,19.43,-3.04,2.3
2026-06-18,123149,通裕转债,134.3,-0.55,30.92,165.22,11.069,102.58,-7.46,AA,电力设备,szcy,2028-06-20,2.008,6907.11,4.66,2.71,2.78,-0.36,1.55
2026-06-18,127070,大中转债,395.0,-10.51,30.94,425.94,9.342,301.67,-43.8,AA,钢铁,szmb,2028-08-17,2.167,137998.77,34.86,10.76,32.46,-5.53,6.65
2026-06-18,110076,华海转债,114.007,-0.02,31.09,145.1,18.424,86.97,-9.37,AA,医药生物,shmb,2026-11-02,0.375,6054.78,2.89,16.5,14.35,1.13,2.18
2026-06-18,113678,中贝转债,161.267,0.85,31.34,192.61,5.107,122.79,-8.54,A+,通信,shmb,2029-10-19,3.34,45352.48,54.59,20.54,25.22,3.91,3.44
2026-06-18,118030,睿创转债,499.061,2.25,31.52,530.58,12.622,379.46,-44.65,AA,国防军工,shkc,2028-12-30,2.537,42615.91,6.82,38.94,147.76,1.34,9.5
2026-06-18,113066,平煤转债,148.673,1.13,32.62,181.29,14.274,112.1,-10.59,AAA,煤炭,shmb,2029-03-16,2.745,26822.19,12.72,7.52,8.43,-1.63,0.83
2026-06-18,128142,新乳转债,114.2,-0.87,32.97,147.17,7.178,85.89,-7.38,AA,食品饮料,szmb,2026-12-18,0.501,5530.36,6.74,17.5,15.03,-2.34,3.3
2026-06-18,127061,美锦转债,92.299,-1.5,33.01,125.31,27.89,69.39,15.81,A+,煤炭,szmb,2028-04-20,1.841,12219.67,4.74,5.26,3.65,-4.2,1.26
2026-06-18,127030,盛虹转债,116.955,-1.92,33.3,150.26,49.974,87.74,-10.09,AA+,石油石化,szmb,2027-03-22,0.759,13928.56,2.38,13.21,11.59,-5.54,2.15
2026-06-18,118056,路维转债,334.88,-1.69,33.34,368.22,6.145,251.15,-19.38,AA-,电子,shkc,2031-06-11,4.984,42829.76,20.5,32.3,81.12,-2.32,9.06
2026-06-18,123211,阳谷转债,174.03,-1.79,33.76,207.79,3.07,130.11,-11.6,AA-,基础化工,szcy,2029-07-27,3.11,9283.08,17.22,9.2,11.97,-4.62,1.45
2026-06-18,113052,兴业转债,115.102,-0.43,33.78,148.88,413.5,86.04,-2.21,AAA,银行,shmb,2027-12-27,1.526,55682.82,1.17,20.13,17.32,-2.91,0.4
2026-06-18,113646,永吉转债,155.283,-2.32,33.84,189.12,1.372,116.03,-17.33,AA-,轻工制造,shmb,2028-04-14,1.825,5075.49,23.5,8.05,9.34,-4.3,3.24
2026-06-18,127037,银轮转债,693.401,-0.2,35.05,728.45,5.055,513.44,-86.75,AA,汽车,szmb,2027-06-07,0.97,45847.83,12.95,10.27,52.73,-1.33,5.91
2026-06-18,118007,山石转债,139.152,-0.84,35.06,174.21,2.671,103.03,-9.72,A-,计算机,shkc,2028-03-22,1.762,4030.94,10.8,16.5,17.0,-0.12,4.39
2026-06-18,110098,南药转债,131.418,-1.69,35.11,166.53,10.814,97.27,-3.47,AA+,医药生物,shmb,2030-12-25,4.523,14815.65,10.47,5.12,4.98,0.2,0.89
2026-06-18,113688,国检转债,144.359,-2.21,35.23,179.59,7.998,106.75,-4.94,AA+,社会服务,shmb,2030-10-17,4.334,6793.45,5.86,6.52,6.96,-4.4,2.68
2026-06-18,118039,煜邦转债,140.038,-3.31,35.4,175.44,4.104,103.43,-5.56,A,电力设备,shkc,2029-07-20,3.09,5399.06,9.31,7.3,7.55,-5.15,2.96
2026-06-18,123150,九强转债,132.422,-0.42,35.46,167.88,11.21,97.76,-7.34,AA-,医药生物,szcy,2028-06-30,2.036,7549.49,5.07,11.6,11.34,0.35,1.71
2026-06-18,123158,宙邦转债,279.0,-1.93,35.63,314.63,18.046,205.71,-33.09,AA,电力设备,szcy,2028-09-26,2.277,40941.78,8.12,40.49,83.29,-3.17,5.6
2026-06-18,123092,天壕转债,118.0,-1.27,36.07,154.07,3.417,86.72,-4.94,A+,公用事业,szcy,2026-12-24,0.518,3537.22,8.73,4.97,4.31,-1.37,0.93
2026-06-18,123253,永贵转债,145.395,-2.42,36.12,181.52,9.798,106.82,-4.45,AA-,机械设备,szcy,2031-03-13,4.737,18773.35,13.04,18.19,19.43,-5.36,3.05
2026-06-18,127088,赫达转债,192.996,-3.11,36.48,229.48,5.996,141.41,-14.84,AA-,基础化工,szmb,2029-07-03,3.044,9065.29,7.83,16.76,23.7,-3.74,3.6
2026-06-18,113686,泰瑞转债,155.665,0.11,36.55,192.22,3.363,114.0,-6.36,AA-,机械设备,shmb,2030-07-02,4.041,5076.38,9.68,8.0,9.12,0.66,1.79
2026-06-18,118031,天23转债,123.511,-0.65,36.57,160.08,58.512,90.44,-1.63,AA,电力设备,shkc,2029-02-13,2.66,13981.24,1.93,16.0,14.47,-0.89,1.64
2026-06-18,127027,能化转债,113.353,-0.27,37.24,150.59,19.464,82.59,-6.21,AAA,煤炭,szmb,2026-12-10,0.48,7496.26,3.4,2.93,2.42,-2.42,0.78
2026-06-18,127050,麒麟转债,131.226,-2.56,37.88,169.11,20.86,95.17,-10.95,AA,汽车,szmb,2027-11-11,1.4,14066.71,5.11,15.12,14.39,-2.97,1.08
2026-06-18,123255,鼎龙转债,448.12,-1.57,37.97,486.09,9.096,324.81,-25.05,AA,电子,szcy,2031-04-02,4.792,110437.96,26.96,28.38,92.18,1.15,16.04
2026-06-18,123171,共同转债,135.985,-0.11,38.18,174.17,3.799,98.41,-5.31,A,医药生物,szcy,2028-11-28,2.449,3393.69,6.58,27.12,26.69,1.6,3.71
2026-06-18,113680,丽岛转债,141.81,-1.93,38.69,180.5,2.998,102.25,-4.81,A+,有色金属,shmb,2029-11-15,3.414,5145.18,12.08,12.91,13.2,-3.08,1.75
2026-06-18,127095,广泰转债,146.715,-0.67,39.49,186.21,6.927,105.18,-6.12,AA-,国防军工,szmb,2029-10-18,3.337,2964.9,2.91,9.07,9.54,-0.63,1.59
2026-06-18,118053,正帆转债,167.715,-2.2,39.52,207.24,10.409,120.21,-7.59,AA,机械设备,shkc,2031-03-18,4.751,17851.9,10.2,38.35,46.1,-1.5,3.62
2026-06-18,118060,瑞可转债,257.891,2.81,39.53,297.42,9.999,184.83,-13.91,AA-,电子,shkc,2031-11-14,5.411,135710.97,52.2,52.6,97.22,4.09,11.08
2026-06-18,113659,莱克转债,133.732,0.52,39.54,173.27,11.998,95.84,-7.0,AA,家用电器,shmb,2028-10-14,2.326,10606.98,6.63,31.72,30.4,5.52,3.04
2026-06-18,111022,XD锡振转,160.917,0.73,39.76,200.68,5.197,115.14,-6.16,AA-,汽车,shmb,2031-06-18,5.0,4648.27,5.55,22.39,25.78,0.23,3.14
2026-06-18,127082,亚科转债,134.321,-0.23,39.87,174.19,11.585,96.03,-5.53,AA,有色金属,szmb,2029-03-09,2.726,6138.3,3.95,5.29,5.08,0.79,1.12
2026-06-18,123124,晶瑞转2,144.902,-0.98,40.22,185.12,5.224,103.34,-22.11,A+,电子,szcy,2027-08-16,1.162,7066.26,9.28,15.88,16.41,-1.26,6.92
2026-06-18,127053,豪美转债,197.0,-3.15,40.43,237.43,2.575,140.28,-26.67,AA-,有色金属,szmb,2028-01-24,1.603,11082.68,21.51,17.23,24.17,-2.15,2.21
2026-06-18,118064,联瑞转债,602.947,2.64,40.55,643.5,6.95,428.98,-26.13,AA,基础化工,shkc,2032-01-07,5.559,321682.78,76.49,63.05,270.47,14.98,35.69
2026-06-18,127105,龙星转债,133.2,2.15,40.98,174.18,7.54,94.48,-3.05,AA-,基础化工,szmb,2030-01-31,3.625,20352.09,20.32,5.8,5.48,10.04,1.49
2026-06-18,118035,国力转债,145.846,-0.41,41.11,186.96,4.8,103.36,-6.86,A+,电子,shkc,2029-06-12,2.986,5856.66,8.36,62.54,64.64,0.95,5.36
2026-06-18,118013,道通转债,182.048,-0.08,41.78,223.83,12.796,128.4,-19.21,AA,计算机,shkc,2028-07-08,2.058,12073.73,5.14,21.48,27.58,-1.04,4.57
2026-06-18,118012,微芯转债,142.448,-0.43,41.94,184.39,4.996,100.36,-8.49,A+,医药生物,shkc,2028-07-05,2.049,8358.91,11.7,25.34,25.43,2.09,4.36
2026-06-18,127064,杭氧转债,144.251,-0.86,42.42,186.67,11.364,101.29,-13.36,AA+,基础化工,szmb,2028-05-19,1.921,11779.84,7.17,25.67,26.0,-1.74,2.5
2026-06-18,111002,特纸转债,134.498,-1.78,42.75,177.25,6.619,94.22,-10.84,AA,轻工制造,shmb,2027-12-08,1.474,4388.74,4.92,13.49,12.71,-2.61,1.61
2026-06-18,110097,天润转债,135.435,-1.12,42.94,178.38,9.89,94.75,-3.8,AA,食品饮料,shmb,2030-10-24,4.353,4097.74,3.06,8.19,7.76,-1.4,0.99
2026-06-18,123142,申昊转债,129.156,0.13,44.21,173.37,5.494,89.56,-7.73,A-,电力设备,szcy,2028-03-18,1.751,9775.44,13.75,33.71,30.19,3.0,6.97
2026-06-18,123144,裕兴转债,133.354,-1.87,44.21,177.56,5.997,92.47,-7.02,A,基础化工,szcy,2028-04-11,1.816,6466.39,8.06,8.5,7.86,-3.68,1.47
2026-06-18,118061,茂莱转债,206.187,2.01,44.47,250.66,5.623,142.72,-9.92,A+,电子,shkc,2031-11-21,5.43,49861.89,43.28,364.43,520.1,0.22,21.83
2026-06-18,111015,东亚转债,125.792,-1.25,44.7,170.49,6.662,86.93,-1.76,A+,医药生物,shmb,2029-07-06,3.052,6551.85,7.78,20.28,17.63,-1.34,1.14
2026-06-18,113054,绿动转债,125.502,-1.14,44.71,170.21,23.598,86.73,-7.18,AA+,环保,shmb,2028-02-25,1.69,15443.75,5.22,8.89,7.71,-4.22,1.3
